info_date,cpi_yoy,ppi_yoy,cpi_core,cpi_ppi_scissors,pmi_manu,pmi_non_manu,pmi_mom,pmi_yoy,shibor_1y,shibor_overnight,shibor_3m,m2_yoy,m1_yoy,m1_m2_scissors
2015-11-03,1.6,-5.9227,1.6,7.5,49.8,53.1,-1.968504,0.0,3.354,1.792,3.0425,13.125282,11.37,-1.7
2015-11-04,1.6,-5.9227,1.6,7.5,49.8,53.1,-1.968504,0.0,3.351,1.79,3.0415,13.125282,11.37,-1.7
2015-11-05,1.6,-5.9227,1.6,7.5,49.8,53.1,-1.968504,0.0,3.35,1.787,3.0405,13.125282,11.37,-1.7
2015-11-06,1.6,-5.9227,1.6,7.5,49.8,53.1,-1.968504,0.0,3.35,1.787,3.0355,13.125282,11.37,-1.7
2015-11-09,1.6,-5.9227,1.6,7.5,49.8,53.1,-1.968504,0.0,3.35,1.786,3.033,13.125282,11.37,-1.7
2015-11-10,1.6,-5.8802,1.6,7.5,49.8,53.1,-1.968504,0.0,3.351,1.783,3.034,13.125282,11.37,-1.7
2015-11-11,1.6,-5.8802,1.6,7.5,49.8,53.1,-1.968504,0.0,3.35,1.782,3.034,13.125282,11.37,-1.7
2015-11-12,1.6,-5.8802,1.6,7.5,49.8,53.1,-1.968504,0.0,3.35,1.784,3.034,13.49,14.01,0.5
2015-11-13,1.6,-5.8802,1.6,7.5,49.8,53.1,-1.968504,0.0,3.3508,1.786,3.034,13.49,14.01,0.5
2015-11-16,1.6,-5.8802,1.6,7.5,49.8,53.1,-1.968504,0.0,3.3508,1.784,3.038,13.49,14.01,0.5
2015-11-17,1.6,-5.8802,1.6,7.5,49.8,53.1,-1.968504,0.0,3.35,1.782,3.04,13.49,14.01,0.5
2015-11-18,1.6,-5.8802,1.6,7.5,49.8,53.1,-1.968504,0.0,3.35,1.781,3.0441,13.49,14.01,0.5
2015-11-19,1.6,-5.8802,1.6,7.5,49.8,53.1,-1.968504,0.0,3.35,1.785,3.044,13.49,14.01,0.5
2015-11-20,1.6,-5.8802,1.6,7.5,49.8,53.1,-1.968504,0.0,3.35,1.784,3.044,13.49,14.01,0.5
2015-11-23,1.6,-5.8802,1.6,7.5,49.8,53.1,-1.968504,0.0,3.3503,1.785,3.046,13.49,14.01,0.5
2015-11-24,1.6,-5.8802,1.6,7.5,49.8,53.1,-1.968504,0.0,3.3503,1.785,3.05,13.49,14.01,0.5
2015-11-25,1.6,-5.8802,1.6,7.5,49.8,53.1,-1.968504,0.0,3.35,1.785,3.05,13.49,14.01,0.5
2015-11-26,1.6,-5.8802,1.6,7.5,49.8,53.1,-1.968504,0.0,3.3503,1.785,3.05,13.49,14.01,0.5
2015-11-27,1.6,-5.8802,1.6,7.5,49.8,53.1,-1.968504,0.0,3.35,1.786,3.05,13.49,14.01,0.5
2015-11-30,1.6,-5.8802,1.6,7.5,49.8,53.1,-1.968504,0.0,3.35,1.788,3.05,13.49,14.01,0.5
2015-12-01,1.6,-5.8802,1.6,7.5,49.6,53.6,-1.39165,-0.401606,3.35,1.788,3.047,13.49,14.01,0.5
2015-12-02,1.6,-5.8802,1.6,7.5,49.6,53.6,-1.39165,-0.401606,3.35,1.786,3.042,13.49,14.01,0.5
2015-12-03,1.6,-5.8802,1.6,7.5,49.6,53.6,-1.39165,-0.401606,3.35,1.787,3.043,13.49,14.01,0.5
2015-12-04,1.6,-5.8802,1.6,7.5,49.6,53.6,-1.39165,-0.401606,3.35,1.787,3.043,13.49,14.01,0.5
2015-12-07,1.6,-5.8802,1.6,7.5,49.6,53.6,-1.39165,-0.401606,3.35,1.784,3.048,13.49,14.01,0.5
2015-12-08,1.6,-5.8802,1.6,7.5,49.6,53.6,-1.39165,-0.401606,3.35,1.786,3.051,13.49,14.01,0.5
2015-12-09,1.49,-5.8802,1.5,7.39,49.6,53.6,-1.39165,-0.401606,3.35,1.789,3.047,13.49,14.01,0.5
2015-12-10,1.49,-5.8802,1.5,7.39,49.6,53.6,-1.39165,-0.401606,3.35,1.789,3.046,13.49,14.01,0.5
2015-12-11,1.49,-5.8802,1.5,7.39,49.6,53.6,-1.39165,-0.401606,3.35,1.788,3.051,13.68,15.67,2.0
2015-12-14,1.49,-5.8802,1.5,7.39,49.6,53.6,-1.39165,-0.401606,3.35,1.788,3.0461,13.68,15.67,2.0
2015-12-15,1.49,-5.8802,1.5,7.39,49.6,53.6,-1.39165,-0.401606,3.35,1.788,3.051,13.68,15.67,2.0
2015-12-16,1.49,-5.8802,1.5,7.39,49.6,53.6,-1.39165,-0.401606,3.35,1.79,3.0475,13.68,15.67,2.0
2015-12-17,1.49,-5.8802,1.5,7.39,49.6,53.6,-1.39165,-0.401606,3.35,1.793,3.0481,13.68,15.67,2.0
2015-12-18,1.49,-5.8802,1.5,7.39,49.6,53.6,-1.39165,-0.401606,3.35,1.816,3.0501,13.68,15.67,2.0
2015-12-21,1.49,-5.8802,1.5,7.39,49.6,53.6,-1.39165,-0.401606,3.3503,1.843,3.0551,13.68,15.67,2.0
2015-12-22,1.49,-5.8802,1.5,7.39,49.6,53.6,-1.39165,-0.401606,3.35,1.875,3.0611,13.68,15.67,2.0
2015-12-23,1.49,-5.8802,1.5,7.39,49.6,53.6,-1.39165,-0.401606,3.35,1.903,3.0735,13.68,15.67,2.0
2015-12-24,1.49,-5.8802,1.5,7.39,49.6,53.6,-1.39165,-0.401606,3.35,1.924,3.0774,13.68,15.67,2.0
2015-12-25,1.49,-5.8802,1.5,7.39,49.6,53.6,-1.39165,-0.401606,3.35,1.934,3.0825,13.68,15.67,2.0
2015-12-28,1.49,-5.8802,1.5,7.39,49.6,53.6,-1.39165,-0.401606,3.35,1.939,3.0878,13.68,15.67,2.0
2015-12-29,1.49,-5.8802,1.5,7.39,49.6,53.6,-1.39165,-0.401606,3.35,1.935,3.0882,13.68,15.67,2.0
2015-12-30,1.49,-5.8802,1.5,7.39,49.6,53.6,-1.39165,-0.401606,3.35,1.935,3.0882,13.68,15.67,2.0
2015-12-31,1.49,-5.8802,1.5,7.39,49.6,53.6,-1.39165,-0.401606,3.35,1.991,3.0852,13.68,15.67,2.0
2016-01-01,1.49,-5.8802,1.5,7.39,49.7,54.4,-0.798403,0.201613,3.35,1.991,3.0852,13.68,15.67,2.0
2016-01-04,1.49,-5.8802,1.5,7.39,49.7,54.4,-0.798403,0.201613,3.35,1.995,3.086,13.68,15.67,2.0
2016-01-05,1.49,-5.8802,1.5,7.39,49.7,54.4,-0.798403,0.201613,3.35,1.998,3.086,13.68,15.67,2.0
2016-01-06,1.49,-5.8802,1.5,7.39,49.7,54.4,-0.798403,0.201613,3.347,1.98,3.082,13.68,15.67,2.0
2016-01-07,1.49,-5.8802,1.5,7.39,49.7,54.4,-0.798403,0.201613,3.346,1.966,3.0746,13.68,15.67,2.0
2016-01-08,1.49,-5.8802,1.5,7.39,49.7,54.4,-0.798403,0.201613,3.345,1.958,3.067,13.68,15.67,2.0
2016-01-09,1.64,-5.8802,1.5,7.54,49.7,54.4,-0.798403,0.201613,3.345,1.958,3.067,13.68,15.67,2.0
2016-01-11,1.64,-5.8802,1.5,7.54,49.7,54.4,-0.798403,0.201613,3.344,1.951,3.0585,13.68,15.67,2.0
2016-01-12,1.64,-5.8802,1.5,7.54,49.7,54.4,-0.798403,0.201613,3.34,1.951,3.053,13.68,15.67,2.0
2016-01-13,1.64,-5.8802,1.5,7.54,49.7,54.4,-0.798403,0.201613,3.3345,1.95,3.041,13.68,15.67,2.0
2016-01-14,1.64,-5.8802,1.5,7.54,49.7,54.4,-0.798403,0.201613,3.318,1.95,3.027,13.68,15.67,2.0
2016-01-15,1.64,-5.8802,1.5,7.54,49.7,54.4,-0.798403,0.201613,3.295,1.956,3.008,13.343102,15.2,1.9
2016-01-18,1.64,-5.8802,1.5,7.54,49.7,54.4,-0.798403,0.201613,3.2705,1.954,2.985,13.343102,15.2,1.9
2016-01-19,1.64,-5.8802,1.5,7.54,49.7,54.4,-0.798403,0.201613,3.25,1.959,2.976,13.343102,15.2,1.9
2016-01-20,1.64,-5.8802,1.5,7.54,49.7,54.4,-0.798403,0.201613,3.253,1.983,2.9705,13.343102,15.2,1.9
2016-01-21,1.64,-5.8802,1.5,7.54,49.7,54.4,-0.798403,0.201613,3.253,2.014,2.986,13.343102,15.2,1.9
2016-01-22,1.64,-5.8802,1.5,7.54,49.7,54.4,-0.798403,0.201613,3.256,2.028,3.031,13.343102,15.2,1.9
2016-01-25,1.64,-5.8802,1.5,7.54,49.7,54.4,-0.798403,0.201613,3.259,2.009,3.0415,13.343102,15.2,1.9
2016-01-26,1.64,-5.8802,1.5,7.54,49.7,54.4,-0.798403,0.201613,3.2682,1.997,3.073,13.343102,15.2,1.9
2016-01-27,1.64,-5.8802,1.5,7.54,49.7,54.4,-0.798403,0.201613,3.265,1.995,3.104,13.343102,15.2,1.9
2016-01-28,1.64,-5.8802,1.5,7.54,49.7,54.4,-0.798403,0.201613,3.265,1.992,3.107,13.343102,15.2,1.9
2016-01-29,1.64,-5.8802,1.5,7.54,49.7,54.4,-0.798403,0.201613,3.265,1.989,3.103,13.343102,15.2,1.9
2016-02-01,1.64,-5.8802,1.5,7.54,49.4,53.5,-0.803213,-0.603622,3.265,1.987,3.082,13.343102,15.2,1.9
2016-02-02,1.64,-5.8802,1.5,7.54,49.4,53.5,-0.803213,-0.603622,3.265,1.984,3.081,13.343102,15.2,1.9
2016-02-03,1.64,-5.8802,1.5,7.54,49.4,53.5,-0.803213,-0.603622,3.262,1.983,3.071,13.343102,15.2,1.9
2016-02-04,1.64,-5.8802,1.5,7.54,49.4,53.5,-0.803213,-0.603622,3.253,1.983,3.061,13.343102,15.2,1.9
2016-02-05,1.64,-5.8802,1.5,7.54,49.4,53.5,-0.803213,-0.603622,3.25,1.984,3.06,13.343102,15.2,1.9
2016-02-06,1.64,-5.8802,1.5,7.54,49.4,53.5,-0.803213,-0.603622,3.251,2.281,3.058,13.343102,15.2,1.9
2016-02-14,1.64,-5.8802,1.5,7.54,49.4,53.5,-0.803213,-0.603622,3.251,1.978,3.0495,13.343102,15.2,1.9
2016-02-15,1.64,-5.8802,1.5,7.54,49.4,53.5,-0.803213,-0.603622,3.25,1.977,3.041,13.343102,15.2,1.9
2016-02-16,1.64,-5.8802,1.5,7.54,49.4,53.5,-0.803213,-0.603622,3.25,1.974,3.029,13.970279,18.55,4.6
2016-02-17,1.64,-5.8802,1.5,7.54,49.4,53.5,-0.803213,-0.603622,3.25,1.968,3.014,13.970279,18.55,4.6
2016-02-18,1.64,-5.2796,1.5,7.54,49.4,53.5,-0.803213,-0.603622,3.25,1.951,3.004,13.970279,18.55,4.6
2016-02-19,1.64,-5.2796,1.5,7.54,49.4,53.5,-0.803213,-0.603622,3.234,1.938,2.967,13.970279,18.55,4.6
2016-02-22,1.64,-5.2796,1.5,7.54,49.4,53.5,-0.803213,-0.603622,3.219,1.934,2.947,13.970279,18.55,4.6
2016-02-23,1.64,-5.2796,1.5,7.54,49.4,53.5,-0.803213,-0.603622,3.21,1.933,2.927,13.970279,18.55,4.6
2016-02-24,1.64,-5.2796,1.5,7.54,49.4,53.5,-0.803213,-0.603622,3.204,1.956,2.901,13.970279,18.55,4.6
2016-02-25,1.64,-5.2796,1.5,7.54,49.4,53.5,-0.803213,-0.603622,3.197,2.004,2.899,13.970279,18.55,4.6
2016-02-26,1.64,-5.2796,1.5,7.54,49.4,53.5,-0.803213,-0.603622,3.192,2.048,2.899,13.970279,18.55,4.6
2016-02-29,1.64,-5.2796,1.5,7.54,49.4,53.5,-0.803213,-0.603622,3.186,2.007,2.899,13.970279,18.55,4.6
2016-03-01,1.64,-5.2796,1.5,7.54,49.0,52.7,-1.803607,-0.809717,3.1735,1.968,2.8835,13.970279,18.55,4.6
2016-03-02,1.64,-5.2796,1.5,7.54,49.0,52.7,-1.803607,-0.809717,3.145,1.962,2.857,13.970279,18.55,4.6
2016-03-03,1.64,-5.2796,1.5,7.54,49.0,52.7,-1.803607,-0.809717,3.134,1.957,2.84,13.970279,18.55,4.6
2016-03-04,1.64,-5.2796,1.5,7.54,49.0,52.7,-1.803607,-0.809717,3.125,1.95,2.832,13.970279,18.55,4.6
2016-03-07,1.64,-5.2796,1.5,7.54,49.0,52.7,-1.803607,-0.809717,3.121,1.951,2.823,13.970279,18.55,4.6
2016-03-08,1.64,-5.2796,1.5,7.54,49.0,52.7,-1.803607,-0.809717,3.112,1.95,2.814,13.970279,18.55,4.6
2016-03-09,1.64,-5.2796,1.5,7.54,49.0,52.7,-1.803607,-0.809717,3.106,1.95,2.807,13.970279,18.55,4.6
2016-03-10,2.28,-5.2796,1.3,7.18,49.0,52.7,-1.803607,-0.809717,3.101,1.947,2.804,13.970279,18.55,4.6
2016-03-11,2.28,-5.2796,1.3,7.18,49.0,52.7,-1.803607,-0.809717,3.0955,1.945,2.799,13.300164,17.36,4.1
2016-03-14,2.28,-5.2796,1.3,7.18,49.0,52.7,-1.803607,-0.809717,3.093,1.949,2.793,13.300164,17.36,4.1
2016-03-15,2.28,-5.2796,1.3,7.18,49.0,52.7,-1.803607,-0.809717,3.091,1.953,2.793,13.300164,17.36,4.1
2016-03-16,2.28,-5.2796,1.3,7.18,49.0,52.7,-1.803607,-0.809717,3.09,1.956,2.793,13.300164,17.36,4.1
2016-03-17,2.28,-5.2796,1.3,7.18,49.0,52.7,-1.803607,-0.809717,3.078,1.97,2.791,13.300164,17.36,4.1
2016-03-18,2.28,-5.2796,1.3,7.18,49.0,52.7,-1.803607,-0.809717,3.0685,1.99,2.793,13.300164,17.36,4.1
2016-03-21,2.28,-5.2796,1.3,7.18,49.0,52.7,-1.803607,-0.809717,3.0635,1.998,2.795,13.300164,17.36,4.1
2016-03-22,2.28,-5.2796,1.3,7.18,49.0,52.7,-1.803607,-0.809717,3.058,2.007,2.797,13.300164,17.36,4.1
2016-03-23,2.28,-5.2796,1.3,7.18,49.0,52.7,-1.803607,-0.809717,3.0555,2.0,2.798,13.300164,17.36,4.1
2016-03-24,2.28,-5.2796,1.3,7.18,49.0,52.7,-1.803607,-0.809717,3.055,1.995,2.799,13.300164,17.36,4.1
2016-03-25,2.28,-5.2796,1.3,7.18,49.0,52.7,-1.803607,-0.809717,3.055,1.989,2.797,13.300164,17.36,4.1
2016-03-28,2.28,-5.2796,1.3,7.18,49.0,52.7,-1.803607,-0.809717,3.055,1.992,2.797,13.300164,17.36,4.1
2016-03-29,2.28,-5.2796,1.3,7.18,49.0,52.7,-1.803607,-0.809717,3.054,1.996,2.8002,13.300164,17.36,4.1
2016-03-30,2.28,-5.2796,1.3,7.18,49.0,52.7,-1.803607,-0.809717,3.052,2.004,2.8115,13.300164,17.36,4.1
2016-03-31,2.28,-5.2796,1.3,7.18,49.0,52.7,-1.803607,-0.809717,3.051,2.017,2.8248,13.300164,17.36,4.1
2016-04-01,2.28,-5.2796,1.3,7.18,50.2,53.8,0.199601,2.44898,3.051,2.014,2.8385,13.300164,17.36,4.1
2016-04-05,2.28,-5.2796,1.3,7.18,50.2,53.8,0.199601,2.44898,3.05,1.993,2.846,13.300164,17.36,4.1
2016-04-06,2.28,-5.2796,1.3,7.18,50.2,53.8,0.199601,2.44898,3.049,1.983,2.845,13.300164,17.36,4.1
2016-04-07,2.28,-5.2796,1.3,7.18,50.2,53.8,0.199601,2.44898,3.048,1.9783,2.847,13.300164,17.36,4.1
2016-04-08,2.28,-5.2796,1.3,7.18,50.2,53.8,0.199601,2.44898,3.047,1.98,2.8455,13.300164,17.36,4.1
2016-04-11,2.28,-4.3207,1.3,7.18,50.2,53.8,0.199601,2.44898,3.042,1.985,2.8485,13.300164,17.36,4.1
2016-04-12,2.28,-4.3207,1.3,7.18,50.2,53.8,0.199601,2.44898,3.043,1.993,2.847,13.300164,17.36,4.1
2016-04-13,2.28,-4.3207,1.3,7.18,50.2,53.8,0.199601,2.44898,3.042,1.996,2.8485,13.300164,17.36,4.1
2016-04-14,2.28,-4.3207,1.3,7.18,50.2,53.8,0.199601,2.44898,3.042,1.999,2.8487,13.300164,17.36,4.1
2016-04-15,2.28,-4.3207,1.3,7.18,50.2,53.8,0.199601,2.44898,3.044,1.995,2.848,13.397699,22.05,8.7
2016-04-18,2.28,-4.3207,1.3,7.18,50.2,53.8,0.199601,2.44898,3.042,1.998,2.848,13.397699,22.05,8.7
2016-04-19,2.28,-4.3207,1.3,7.18,50.2,53.8,0.199601,2.44898,3.043,2.004,2.85,13.397699,22.05,8.7
2016-04-20,2.28,-4.3207,1.3,7.18,50.2,53.8,0.199601,2.44898,3.042,2.018,2.851,13.397699,22.05,8.7
2016-04-21,2.28,-4.3207,1.3,7.18,50.2,53.8,0.199601,2.44898,3.042,2.029,2.861,13.397699,22.05,8.7
2016-04-22,2.28,-4.3207,1.3,7.18,50.2,53.8,0.199601,2.44898,3.042,2.038,2.868,13.397699,22.05,8.7
2016-04-25,2.28,-4.3207,1.3,7.18,50.2,53.8,0.199601,2.44898,3.042,2.045,2.8735,13.397699,22.05,8.7
2016-04-26,2.28,-4.3207,1.3,7.18,50.2,53.8,0.199601,2.44898,3.042,2.036,2.8775,13.397699,22.05,8.7
2016-04-27,2.28,-4.3207,1.3,7.18,50.2,53.8,0.199601,2.44898,3.042,2.024,2.883,13.397699,22.05,8.7
2016-04-28,2.28,-4.3207,1.3,7.18,50.2,53.8,0.199601,2.44898,3.042,2.021,2.8925,13.397699,22.05,8.7
2016-04-29,2.28,-4.3207,1.3,7.18,50.2,53.8,0.199601,2.44898,3.042,2.049,2.908,13.397699,22.05,8.7
2016-05-01,2.28,-4.3207,1.3,7.18,50.1,53.5,0.0,-0.199203,3.042,2.049,2.908,13.397699,22.05,8.7
2016-05-03,2.28,-4.3207,1.3,7.18,50.1,53.5,0.0,-0.199203,3.0422,2.0033,2.9044,13.397699,22.05,8.7
2016-05-04,2.28,-4.3207,1.3,7.18,50.1,53.5,0.0,-0.199203,3.042,2.0,2.899,13.397699,22.05,8.7
2016-05-05,2.28,-4.3207,1.3,7.18,50.1,53.5,0.0,-0.199203,3.042,2.001,2.896,13.397699,22.05,8.7
2016-05-06,2.28,-4.3207,1.3,7.18,50.1,53.5,0.0,-0.199203,3.042,2.0,2.894,13.397699,22.05,8.7
2016-05-09,2.28,-4.3207,1.3,7.18,50.1,53.5,0.0,-0.199203,3.042,1.999,2.892,13.397699,22.05,8.7
2016-05-10,2.28,-3.3813,1.3,7.18,50.1,53.5,0.0,-0.199203,3.042,1.999,2.892,13.397699,22.05,8.7
2016-05-11,2.28,-3.3813,1.3,7.18,50.1,53.5,0.0,-0.199203,3.043,1.999,2.894,13.397699,22.05,8.7
2016-05-12,2.28,-3.3813,1.3,7.18,50.1,53.5,0.0,-0.199203,3.044,2.0,2.8955,13.397699,22.05,8.7
2016-05-13,2.28,-3.3813,1.3,7.18,50.1,53.5,0.0,-0.199203,3.045,2.002,2.9035,12.84,22.92,10.1
2016-05-16,2.28,-3.3813,1.3,7.18,50.1,53.5,0.0,-0.199203,3.047,2.005,2.9075,12.84,22.92,10.1
2016-05-17,2.28,-3.3813,1.3,7.18,50.1,53.5,0.0,-0.199203,3.049,2.011,2.9158,12.84,22.92,10.1
2016-05-18,2.28,-3.3813,1.3,7.18,50.1,53.5,0.0,-0.199203,3.05,2.011,2.9227,12.84,22.92,10.1
2016-05-19,2.28,-3.3813,1.3,7.18,50.1,53.5,0.0,-0.199203,3.05,2.01,2.9273,12.84,22.92,10.1
2016-05-20,2.28,-3.3813,1.3,7.18,50.1,53.5,0.0,-0.199203,3.05,2.008,2.9288,12.84,22.92,10.1
2016-05-23,2.28,-3.3813,1.3,7.18,50.1,53.5,0.0,-0.199203,3.05,2.004,2.93,12.84,22.92,10.1
2016-05-24,2.28,-3.3813,1.3,7.18,50.1,53.5,0.0,-0.199203,3.05,2.002,2.933,12.84,22.92,10.1
2016-05-25,2.28,-3.3813,1.3,7.18,50.1,53.5,0.0,-0.199203,3.05,2.001,2.9385,12.84,22.92,10.1
2016-05-26,2.28,-3.3813,1.3,7.18,50.1,53.5,0.0,-0.199203,3.05,2.001,2.941,12.84,22.92,10.1
2016-05-27,2.28,-3.3813,1.3,7.18,50.1,53.5,0.0,-0.199203,3.05,2.001,2.942,12.84,22.92,10.1
2016-05-30,2.28,-3.3813,1.3,7.18,50.1,53.5,0.0,-0.199203,3.05,2.002,2.9455,12.84,22.92,10.1
2016-05-31,2.28,-3.3813,1.3,7.18,50.1,53.5,0.0,-0.199203,3.05,2.01,2.946,12.84,22.92,10.1
2016-06-01,2.28,-3.3813,1.3,7.18,50.1,53.1,-0.199203,0.0,3.05,2.006,2.946,12.84,22.92,10.1
2016-06-02,2.28,-3.3813,1.3,7.18,50.1,53.1,-0.199203,0.0,3.05,2.004,2.946,12.84,22.92,10.1
2016-06-03,2.28,-3.3813,1.3,7.18,50.1,53.1,-0.199203,0.0,3.05,1.999,2.947,12.84,22.92,10.1
2016-06-06,2.28,-3.3813,1.3,7.18,50.1,53.1,-0.199203,0.0,3.05,1.998,2.946,12.84,22.92,10.1
2016-06-07,2.28,-3.3813,1.3,7.18,50.1,53.1,-0.199203,0.0,3.05,2.0,2.946,12.84,22.92,10.1
2016-06-08,2.28,-3.3813,1.3,7.18,50.1,53.1,-0.199203,0.0,3.05,2.0,2.946,12.84,22.92,10.1
2016-06-09,2.28,-2.8,1.3,7.18,50.1,53.1,-0.199203,0.0,3.05,2.0,2.946,12.84,22.92,10.1
2016-06-12,2.28,-2.8,1.3,7.18,50.1,53.1,-0.199203,0.0,3.05,2.0,2.946,12.84,22.92,10.1
2016-06-13,2.28,-2.8,1.3,7.18,50.1,53.1,-0.199203,0.0,3.05,2.0,2.9476,12.84,22.92,10.1
2016-06-14,2.28,-2.8,1.3,7.18,50.1,53.1,-0.199203,0.0,3.05,2.0,2.9508,12.84,22.92,10.1
2016-06-15,2.28,-2.8,1.3,7.18,50.1,53.1,-0.199203,0.0,3.05,2.0,2.9521,11.805299,23.66,11.9
2016-06-16,2.28,-2.8,1.3,7.18,50.1,53.1,-0.199203,0.0,3.05,2.002,2.9523,11.805299,23.66,11.9
2016-06-17,2.28,-2.8,1.3,7.18,50.1,53.1,-0.199203,0.0,3.05,2.005,2.9568,11.805299,23.66,11.9
2016-06-20,2.28,-2.8,1.3,7.18,50.1,53.1,-0.199203,0.0,3.051,2.01,2.9572,11.805299,23.66,11.9
2016-06-21,2.28,-2.8,1.3,7.18,50.1,53.1,-0.199203,0.0,3.051,2.019,2.9573,11.805299,23.66,11.9
2016-06-22,2.28,-2.8,1.3,7.18,50.1,53.1,-0.199203,0.0,3.051,2.027,2.9593,11.805299,23.66,11.9
2016-06-23,2.28,-2.8,1.3,7.18,50.1,53.1,-0.199203,0.0,3.051,2.032,2.9605,11.805299,23.66,11.9
2016-06-24,2.28,-2.8,1.3,7.18,50.1,53.1,-0.199203,0.0,3.051,2.035,2.9626,11.805299,23.66,11.9
2016-06-27,2.28,-2.8,1.3,7.18,50.1,53.1,-0.199203,0.0,3.051,2.038,2.9618,11.805299,23.66,11.9
2016-06-28,2.28,-2.8,1.3,7.18,50.1,53.1,-0.199203,0.0,3.051,2.04,2.9638,11.805299,23.66,11.9
2016-06-29,2.28,-2.8,1.3,7.18,50.1,53.1,-0.199203,0.0,3.051,2.038,2.9639,11.805299,23.66,11.9
2016-06-30,2.28,-2.8,1.3,7.18,50.1,53.1,-0.199203,0.0,3.05,2.037,2.9659,11.805299,23.66,11.9
2016-07-01,2.28,-2.8,1.3,7.18,50.0,53.7,-0.398406,-0.199601,3.05,2.027,2.9661,11.805299,23.66,11.9
2016-07-04,2.28,-2.8,1.3,7.18,50.0,53.7,-0.398406,-0.199601,3.05,2.014,2.9672,11.805299,23.66,11.9
2016-07-05,2.28,-2.8,1.3,7.18,50.0,53.7,-0.398406,-0.199601,3.05,2.007,2.9605,11.805299,23.66,11.9
2016-07-06,2.28,-2.8,1.3,7.18,50.0,53.7,-0.398406,-0.199601,3.05,1.999,2.953,11.805299,23.66,11.9
2016-07-07,2.28,-2.8,1.3,7.18,50.0,53.7,-0.398406,-0.199601,3.05,1.997,2.9455,11.805299,23.66,11.9
2016-07-08,2.28,-2.8,1.3,7.18,50.0,53.7,-0.398406,-0.199601,3.05,1.996,2.936,11.805299,23.66,11.9
2016-07-10,1.88,-2.8,1.6,4.48,50.0,53.7,-0.398406,-0.199601,3.05,1.996,2.936,11.805299,23.66,11.9
2016-07-11,1.88,-2.8,1.6,4.48,50.0,53.7,-0.398406,-0.199601,3.05,1.996,2.931,11.805299,23.66,11.9
2016-07-12,1.88,-2.8,1.6,4.48,50.0,53.7,-0.398406,-0.199601,3.05,1.994,2.924,11.805299,23.66,11.9
2016-07-13,1.88,-2.8,1.6,4.48,50.0,53.7,-0.398406,-0.199601,3.049,1.993,2.907,11.805299,23.66,11.9
2016-07-14,1.88,-2.8,1.6,4.48,50.0,53.7,-0.398406,-0.199601,3.047,1.993,2.888,11.805299,23.66,11.9
2016-07-15,1.88,-2.8,1.6,4.48,50.0,53.7,-0.398406,-0.199601,3.047,1.996,2.877,11.783363,24.59,12.8
2016-07-18,1.88,-2.8,1.6,4.48,50.0,53.7,-0.398406,-0.199601,3.048,1.996,2.87,11.783363,24.59,12.8
2016-07-19,1.88,-2.8,1.6,4.48,50.0,53.7,-0.398406,-0.199601,3.048,2.003,2.865,11.783363,24.59,12.8
2016-07-20,1.88,-2.8,1.6,4.48,50.0,53.7,-0.398406,-0.199601,3.045,2.005,2.8615,11.783363,24.59,12.8
2016-07-21,1.88,-2.8,1.6,4.48,50.0,53.7,-0.398406,-0.199601,3.046,2.008,2.8575,11.783363,24.59,12.8
2016-07-22,1.88,-2.8,1.6,4.48,50.0,53.7,-0.398406,-0.199601,3.044,2.023,2.856,11.783363,24.59,12.8
2016-07-25,1.88,-2.8,1.6,4.48,50.0,53.7,-0.398406,-0.199601,3.041,2.032,2.854,11.783363,24.59,12.8
2016-07-26,1.88,-2.8,1.6,4.48,50.0,53.7,-0.398406,-0.199601,3.041,2.037,2.851,11.783363,24.59,12.8
2016-07-27,1.88,-2.8,1.6,4.48,50.0,53.7,-0.398406,-0.199601,3.041,2.038,2.849,11.783363,24.59,12.8
2016-07-28,1.88,-2.8,1.6,4.48,50.0,53.7,-0.398406,-0.199601,3.039,2.028,2.8465,11.783363,24.59,12.8
2016-07-29,1.88,-2.8,1.6,4.48,50.0,53.7,-0.398406,-0.199601,3.038,2.017,2.846,11.783363,24.59,12.8
2016-08-01,1.88,-2.8,1.6,4.48,49.9,53.9,-0.2,-0.2,3.0378,2.012,2.844,11.783363,24.59,12.8
2016-08-02,1.88,-2.8,1.6,4.48,49.9,53.9,-0.2,-0.2,3.0358,2.008,2.839,11.783363,24.59,12.8
2016-08-03,1.88,-2.8,1.6,4.48,49.9,53.9,-0.2,-0.2,3.0335,2.004,2.8335,11.783363,24.59,12.8
2016-08-04,1.88,-2.8,1.6,4.48,49.9,53.9,-0.2,-0.2,3.03,2.002,2.822,11.783363,24.59,12.8
2016-08-05,1.88,-2.8,1.6,4.48,49.9,53.9,-0.2,-0.2,3.028,2.002,2.8185,11.783363,24.59,12.8
2016-08-08,1.88,-2.8,1.6,4.48,49.9,53.9,-0.2,-0.2,3.026,2.005,2.815,11.783363,24.59,12.8
2016-08-09,1.77,-2.8,1.8,3.47,49.9,53.9,-0.2,-0.2,3.025,2.01,2.8105,11.783363,24.59,12.8
2016-08-10,1.77,-2.8,1.8,3.47,49.9,53.9,-0.2,-0.2,3.026,2.017,2.8085,11.783363,24.59,12.8
2016-08-11,1.77,-2.8,1.8,3.47,49.9,53.9,-0.2,-0.2,3.027,2.021,2.805,11.783363,24.59,12.8
